185,19,4280111,0,0,671,,t,0,0,0,
186,19,4280104,0,0,702,,t,0,0,0,
187,19,4280110,0,0,703,,t,0,0,0,
188,19,4280109,0,0,710,,t,0,0,0,
189,19,4280115,0,0,623,,t,0,0,0,
190,20,4279846,0,0,516,4,f,0,0,0,
191,19,4280108,0,0,618,,t,0,0,0,
192,20,4279845,0,0,516,,t,0,0,0,
193,19,4280114,0,0,723,,t,0,0,0,
194,20,4279815,0,0,518,27,f,0,0,0,
195,19,4280132,0,0,718,,t,0,0,0,
196,19,4280113,0,0,658,,t,0,0,0,
197,20,4279814,0,0,537,4,f,0,0,0,
198,20,4279813,0,0,443,27,f,0,0,0,
199,19,4280131,0,0,727,,t,0,0,0,
200,20,4279812,0,0,446,27,f,0,0,0,
201,20,4279811,0,0,442,4,f,0,0,0,
202,20,4279850,0,0,440,27,f,0,0,0,
203,20,4279834,0,0,449,4,f,0,0,0,
204,20,4279833,0,0,444,4,f,0,0,0,
205,20,4279832,0,0,454,4,f,0,0,0,
206,20,4279831,0,0,457,4,f,0,0,0,
207,19,4280112,0,0,691,,t,0,0,0,
208,19,4280128,0,0,655,,t,0,0,0,
209,19,4280130,0,0,688,,t,0,0,0,
210,19,4280129,0,0,599,,t,0,0,0,
211,19,4280099,0,0,662,,t,0,0,0,
212,19,4280100,0,0,695,,t,0,0,0,
213,22,4279799,38.65,586,0,02,f,0,0,0,
214,22,4279800,0,0,582,,t,0,0,0,
215,22,4279792,0,0,598,,t,0,0,0,
216,22,4279801,0,0,558,,t,0,0,0,
217,22,4279808,0,0,584,,t,0,0,0,
218,22,4279791,0,0,0,02,f,0,0,0,
219,22,4279790,0,0,0,02,f,0,0,0,
220,22,4279807,0,0,602,,t,0,0,0,
221,22,4279789,0,0,574,,t,0,0,0,
222,22,4279806,0,0,0,02,f,0,0,0,
223,22,4279762,0,0,559,,t,0,0,0,
224,22,4279805,0,0,589,,t,0,0,0,
225,22,4279765,0,0,593,,t,0,0,0,
226,22,4279798,0,0,562,,t,0,0,0,
227,22,4279804,0,0,541,,t,0,0,0,
228,22,4279810,0,0,581,,t,0,0,0,
229,22,4279803,0,0,554,,t,0,0,0,
230,22,4279809,0,0,562,,t,0,0,0,
231,22,4279785,0,0,0,02,f,0,0,0,
232,22,4279797,0,0,554,,t,0,0,0,
233,22,4279774,0,0,567,,t,0,0,0,
234,22,4279796,0,0,0,02,f,0,0,0,
235,22,4279773,0,0,595,,t,0,0,0,
236,22,4279795,0,0,0,02,f,0,0,0,
237,22,4279772,0,0,0,02,f,0,0,0,
238,22,4279771,0,0,0,02,f,0,0,0,
239,22,4279794,0,0,0,02,f,0,0,0,
240,22,4279793,0,0,545,,t,0,0,0,
241,22,4279770,0,0,568,,t,0,0,0,
242,22,4279788,0,0,0,46,f,0,0,0,
243,22,4279769,0,0,0,02,f,0,0,0,
244,22,4279768,0,0,584,,t,0,0,0,
245,22,4279767,0,0,566,,t,0,0,0,
246,22,4279786,0,0,0,02,f,0,0,0,
247,22,4279761,0,0,575,,t,0,0,0,
248,22,4279766,0,0,563,,t,0,0,0,
249,22,4279787,0,0,0,01,f,0,0,0,
250,22,4279802,0,0,0,39,f,0,0,0,
251,23,4279781,0,0,589,,t,0,0,0,
252,23,4279764,0,0,545,,t,0,0,0,
253,23,4279763,0,0,564,,t,0,0,0,
254,23,4279780,0,0,559,,t,0,0,0,
255,23,4279775,0,0,0,02,f,0,0,0,
256,23,4279779,0,0,556,,t,0,0,0,
257,23,4279784,0,0,549,,t,0,0,0,
258,23,4279778,0,0,592,,t,0,0,0,
259,23,4279777,0,0,552,,t,0,0,0,
260,23,4279776,0,0,587,,t,0,0,0,
261,23,4279783,0,0,619,,t,0,0,0,
262,23,4279782,0,0,572,,t,0,0,0,
263,24,4279750,0,0,513,,t,0,0,0,
264,24,4279742,0,0,506,,t,0,0,0,
265,24,4279741,0,0,527,,t,0,0,0,
266,24,4279743,0,0,541,,t,0,0,0,
267,24,4279744,0,0,460,,t,0,0,0,
268,21,4280089,0,0,731,,t,0,0,0,
269,21,4280088,0,0,725,,t,75.18,154,2.38,
270,21,4280087,0,0,729,,t,0,0,0,
271,21,4280086,0,0,650,,t,0,0,0,
272,21,4280085,0,0,751,,t,0,0,0,
273,21,4280084,0,0,629,,t,0,0,0,
274,21,4280083,0,0,643,,t,0,0,0,
275,21,4280082,0,0,653,,t,0,0,0,
276,21,4280081,0,0,608,,t,0,0,0,
277,21,4280080,0,0,650,,t,0,0,0,
278,21,4280090,0,0,676,,t,0,0,0,
279,21,4280079,0,0,610,,t,0,0,0,
280,21,4280078,0,0,613,,t,0,0,0,
281,21,4280077,0,0,639,,t,0,0,0,
282,21,4280075,0,0,707,,t,0,0,0,
283,21,4280074,0,0,610,,t,0,0,0,
284,21,4280073,0,0,644,,t,0,0,0,
285,21,4280072,0,0,685,,t,0,0,0,
286,21,4280071,0,0,727,,t,0,0,0,
287,21,4280076,0,0,687,,t,0,0,0,
288,25,4280150,63.91,673,622,27,f,0,0,0,
289,25,4280149,0,0,608,27,f,0,0,0,
290,25,4280148,0,0,552,27,f,0,0,0,
291,25,4280147,0,0,577,27,f,0,0,0,
292,25,4280146,0,0,583,27,f,72.54,147.77,2.79,
293,25,4280145,0,0,469,27,f,0,0,0,
294,25,4280144,0,0,502,27,f,0,0,0,
295,25,4280143,0,0,607,27,f,0,0,0,
296,25,4280142,0,0,592,27,f,0,0,0,
297,25,4280141,0,0,579,27,f,0,0,0,
298,27,4279920,63.97,573,615,,t,0,0,0,
299,27,4279930,0,0,673,,t,72.5,147.66,2.64,
300,27,4279929,0,0,661,,t,0,0,0,
301,27,4279928,0,0,651,,t,0,0,0,
302,27,4279927,0,0,644,,t,0,0,0,
303,27,4279926,0,0,630,,t,0,0,0,
304,27,4279902,0,0,0,2,f,0,0,0,
305,27,4279903,0,0,665,,t,0,0,0,
306,27,4279925,0,0,612,,t,0,0,0,
307,27,4279924,0,0,580,,t,0,0,0,
308,27,4279923,0,0,621,,t,0,0,0,
309,27,4279922,0,0,684,,t,0,0,0,
310,27,4279921,0,0,677,,t,0,0,0,
311,27,4279919,0,0,629,,t,0,0,0,
312,27,4279910,0,0,607,,t,0,0,0,
313,27,4279909,0,0,0,2,f,0,0,0,
314,27,4279908,0,0,567,27,f,0,0,0,
315,27,4279918,0,0,647,,t,0,0,0,
316,27,4279917,0,0,627,,t,0,0,0,
317,27,4279916,0,0,646,,t,0,0,0,
318,27,4279915,0,0,614,27,f,0,0,0,
319,27,4279914,0,0,581,27,f,0,0,0,
320,27,4279913,0,0,645,,t,0,0,0,
321,27,4279912,0,0,640,,t,0,0,0,
322,27,4279911,0,0,600,,t,0,0,0,
323,26,22002171,80.89,465,426,10,f,0,0,0,
324,27,4279905,0,0,606,,t,0,0,0,
325,27,4279904,0,0,652,,t,0,0,0,
326,27,4279896,0,0,648,,t,0,0,0,
327,27,4279895,0,0,641,,t,0,0,0,
328,26,22002173,0,0,501,,t,0,0,0,
329,27,4279894,0,0,607,,t,0,0,0,
330,27,4279893,0,0,601,,t,0,0,0,
331,27,4279892,0,0,553,27,f,0,0,0,
332,26,21002174,0,0,540,,t,0,0,0,
333,27,4279891,0,0,624,,t,0,0,0,
334,27,4279890,0,0,575,27,f,0,0,0,
335,26,22002166,0,0,506,,t,0,0,0,
336,26,22002167,0,0,541,,t,0,0,0,
337,26,22002169,0,0,472,,t,0,0,0,
338,26,22002163,0,0,559,,t,0,0,0,
339,26,22002161,0,0,430,,t,0,0,0,
340,26,22002163,0,0,360,,t,0,0,0,
341,27,4279889,0,0,642,42,f,0,0,0,
342,27,4279888,0,0,635,27,f,0,0,0,
343,27,4279887,0,0,607,27,f,0,0,0,
344,26,22002165,0,0,513,10,f,0,0,0,
345,27,4279886,0,0,615,,t,0,0,0,
346,26,22002164,0,0,514,,t,0,0,0,
347,29,4279906,0,0,600,,t,0,0,0,
348,29,4279935,0,0,581,27,f,0,0,0,
349,26,22002170,0,0,0,01,f,0,0,0,
350,29,4279934,0,0,599,27,f,0,0,0,
351,26,22002175,0,0,0,01,f,0,0,0,
352,26,22002162,0,0,0,01,f,0,0,0,
353,29,4279933,0,0,620,,t,0,0,0,
354,29,4279932,0,0,610,,t,0,0,0,
355,29,4279931,0,0,646,,t,0,0,0,
356,29,4279901,0,0,513,1,f,0,0,0,
357,29,4279900,0,0,636,,t,0,0,0,
358,28,4280067,0,0,558,,t,0,0,0,
359,29,4279899,0,0,582,27,f,0,0,0,
360,29,4279898,0,0,622,27,f,0,0,0,
361,28,4280068,0,0,540,,t,0,0,0,
362,29,4279897,0,0,607,,t,0,0,0,
363,28,4280069,0,0,599,,t,0,0,0,
364,29,4279907,0,0,614,27,f,0,0,0,
365,28,4280066,0,0,554,,t,0,0,0,
366,28,4280070,0,0,562,,t,0,0,0,
367,30,4280021,78.39,465,0,46,f,0,0,0,
368,31,4279962,56.49,579,681,52,f,0,0,0,
369,31,4279961,0,0,585,52,f,64.55,135.71,3.15,
370,31,4279964,0,0,569,52,f,0,0,0,
371,30,4280020,0,0,501,,t,75.26,155,3.3,
372,30,4280019,0,0,516,,t,0,0,0,
373,31,4279963,0,0,622,52,f,0,0,0,
374,30,4280018,0,0,534,,t,0,0,0,
375,31,4279966,0,0,0,2,f,0,0,0,
376,30,4280024,0,0,539,,t,0,0,0,
377,31,4279965,0,0,614,52,f,0,0,0,
378,30,4280030,0,0,572,,t,0,0,0,
379,30,4280029,0,0,521,,t,0,0,0,
380,31,4279968,0,0,608,52,f,0,0,0,
381,30,4280028,0,0,518,,t,0,0,0,
382,31,4279967,0,0,0,2,f,0,0,0,
383,30,4280027,0,0,520,,t,0,0,0,
384,31,4279972,0,0,578,52,f,0,0,0,
385,30,4280045,0,0,518,,t,0,0,0,
386,31,4279971,0,0,604,52,f,0,0,0,
387,31,4279970,0,0,581,52,f,0,0,0,
388,30,4280062,0,0,516,,t,0,0,0,
389,30,4280033,0,0,517,,t,0,0,0,
390,30,4280023,0,0,595,,t,0,0,0,
391,30,4280052,0,0,555,,t,0,0,0,
392,30,4280042,0,0,470,,t,0,0,0,
393,31,4279969,0,0,595,52,f,0,0,0,
394,30,4280041,0,0,532,,t,0,0,0,
395,31,4279975,0,0,628,52,f,0,0,0,
396,31,4279974,0,0,621,52,f,0,0,0,
397,30,4280040,0,0,579,,t,0,0,0,
398,31,4279973,0,0,617,52,f,0,0,0,
399,30,4280054,0,0,506,,t,0,0,0,
400,30,4280053,0,0,543,,t,0,0,0,
401,30,4280038,0,0,507,,t,0,0,0,
402,30,4280037,0,0,508,,t,0,0,0,
403,32,4279986,55.89,579,613,52,f,0,0,0,
404,32,4279991,0,0,591,52,f,0,0,0,
405,32,4279980,0,0,666,52,f,0,0,0,
406,32,4279979,0,0,600,52,f,64.62,135.88,3.11,
407,32,4279978,0,0,592,52,f,0,0,0,
408,32,4279977,0,0,0,39,f,0,0,0,
409,32,4279984,0,0,579,52,f,0,0,0,
410,32,4279983,0,0,0,5,f,0,0,0,
411,32,4279982,0,0,600,52,f,0,0,0,
412,32,4279981,0,0,597,52,f,0,0,0,
413,32,4279985,0,0,0,39,f,0,0,0,
414,32,4279987,0,0,647,52,f,0,0,0,
415,30,4280051,0,0,0,46,f,0,0,0,
416,32,4279988,0,0,613,52,f,0,0,0,
417,30,4280050,0,0,521,,t,0,0,0,
418,32,4279989,0,0,616,52,f,0,0,0,
419,32,4279990,0,0,571,52,f,0,0,0,
420,30,4280049,0,0,539,,t,0,0,0,
421,32,4279992,0,0,588,52,f,0,0,0,
422,30,4280065,0,0,522,,t,0,0,0,
423,32,4279994,0,0,674,52,f,0,0,0,
424,30,4280064,0,0,542,,t,0,0,0,
425,32,4279995,0,0,608,52,f,0,0,0,
426,30,4280063,0,0,605,,t,0,0,0,
427,30,4280047,0,0,533,,t,0,0,0,
428,30,4280046,0,0,534,,t,0,0,0,
429,30,4280039,0,0,542,,t,0,0,0,
430,30,4280044,0,0,507,,t,0,0,0,
431,30,4280043,0,0,549,,t,0,0,0,
432,30,4280061,0,0,528,,t,0,0,0,
433,30,4280060,0,0,538,,t,0,0,0,
434,30,4280059,0,0,515,,t,0,0,0,
435,30,4280058,0,0,0,02,f,0,0,0,
436,30,4280057,0,0,532,,t,0,0,0,
437,30,4280056,0,0,546,,t,0,0,0,
438,30,4280055,0,0,506,,t,0,0,0,
439,30,4280048,0,0,535,,t,0,0,0,
440,33,4280017,0,0,514,,t,0,0,0,
441,33,4280026,0,0,520,,t,0,0,0,
442,33,4280022,0,0,553,,t,0,0,0,
443,33,4280013,0,0,523,,t,0,0,0,
444,33,4280032,0,0,507,,t,0,0,0,
445,33,4280031,0,0,556,,t,0,0,0,
446,33,4280012,0,0,530,,t,0,0,0,
447,33,4280036,0,0,556,,t,0,0,0,
448,33,4280035,0,0,509,,t,0,0,0,
449,33,4280034,0,0,519,,t,0,0,0,
450,33,4280025,0,0,527,,t,0,0,0,
451,33,4280016,0,0,522,,t,0,0,0,
452,33,4280015,0,0,538,,t,0,0,0,
453,33,4280014,0,0,540,,t,0,0,0,
454,33,4280011,0,0,526,,t,0,0,0,
455,32,4279993,0,0,544,52,f,0,0,0,
456,32,4279976,0,0,579,52,f,0,0,0,
457,34,4279759,77.39,525,509,,t,75.24,155,3.29,
458,34,4279758,0,0,571,,t,0,0,0,
459,34,4279757,0,0,561,,t,0,0,0,
460,34,4279756,0,0,596,,t,0,0,0,
461,34,4279755,0,0,549,,t,0,0,0,
462,34,4279754,0,0,557,,t,0,0,0,
463,34,4279753,0,0,532,,t,0,0,0,
464,34,4279752,0,0,553,,t,0,0,0,
465,34,4279751,0,0,619,,t,0,0,0,
466,34,4279760,0,0,0,02,f,0,0,0,
467,35,4280002,79.57,470,497,,t,0,0,0,
468,35,4280001,0,0,511,,t,75.08,155,3.24,
469,35,4280000,0,0,474,,t,0,0,0,
470,35,4279999,0,0,459,,t,0,0,0,
471,35,4279998,0,0,0,02,f,0,0,0,
472,35,4279997,0,0,545,,t,0,0,0,
473,35,4279996,0,0,483,,t,0,0,0,
474,35,4280010,0,0,540,,t,0,0,0,
475,35,4280009,0,0,518,,t,0,0,0,
476,35,4280008,0,0,471,,t,0,0,0,
477,35,4280007,0,0,563,,t,0,0,0,
478,35,4280006,0,0,554,,t,0,0,0,
479,35,4280005,0,0,456,,t,0,0,0,
480,35,4280004,0,0,533,,t,0,0,0,
481,35,4280003,0,0,492,,t,0,0,0,
482,36,4279960,82.35,436,481,,t,0,0,0,
483,36,4279959,0,0,509,,t,75.25,150,3.42,
484,36,4279955,0,0,516,,t,0,0,0,
485,36,4279954,0,0,464,,t,0,0,0,
486,36,4279953,0,0,518,,t,0,0,0,
487,36,4279952,0,0,499,,t,0,0,0,
488,36,4279951,0,0,514,,t,0,0,0,
489,36,4279950,0,0,492,,t,0,0,0,
490,36,4279949,0,0,510,,t,0,0,0,
491,36,4279948,0,0,527,,t,0,0,0,
492,36,4279947,0,0,542,5,f,0,0,0,
493,36,4279946,0,0,467,,t,0,0,0,
494,36,4279945,0,0,458,,t,0,0,0,
495,36,4279958,0,0,510,,t,0,0,0,
496,36,4279957,0,0,524,,t,0,0,0,
497,36,4279956,0,0,471,,t,0,0,0,
498,36,4279944,0,0,527,,t,0,0,0,
499,36,4279943,0,0,492,,t,0,0,0,
500,36,4279942,0,0,472,,t,0,0,0,
501,36,4279941,0,0,469,,t,0,0,0,
502,36,4279940,0,0,476,,t,0,0,0,
503,36,4279939,0,0,549,,t,0,0,0,
504,36,4279938,0,0,512,,t,0,0,0,
505,36,4279937,0,0,517,,t,0,0,0,
506,36,4279936,0,0,547,,t,0,0,0,
507,37,22002204,48.62,206,252,,t,0,0,0,
508,37,22002207,0,0,252,,t,72.71,154,2.78,
509,37,22002206,0,0,260,,t,0,0,0,
510,37,22002205,0,0,267,,t,0,0,0,
511,37,22002208,0,0,260,,t,0,0,0,
512,37,22002203,0,0,243,,t,0,0,0,
513,37,22002202,0,0,166,27,f,0,0,0,
514,37,22002201,0,0,244,,t,0,0,0,
515,37,22002200,0,0,246,,t,0,0,0,
516,37,22002199,0,0,239,,t,0,0,0,
517,38,22002244,44.17,376,404,,t,0,0,0,
518,38,22002240,0,0,400,,t,69.85,148.75,2.06,
519,38,22002241,0,0,474,,t,0,0,0,
520,38,22002242,0,0,411,,t,0,0,0,
521,38,22002243,0,0,425,,t,0,0,0,
522,39,22002317,32.37,587,357,,t,0,0,0,
523,39,22002318,0,0,415,,t,72.33,155,1.64,
524,39,22002320,0,0,387,,t,0,0,0,
525,39,22002322,0,0,395,,t,0,0,0,
526,39,22002319,0,0,424,,t,0,0,0,
527,39,22002321,0,0,410,,t,0,0,0,
528,39,22002323,0,0,426,,t,0,0,0,
529,39,22002324,0,0,421,,t,0,0,0,
530,39,22002326,0,0,406,,t,0,0,0,
531,39,22002325,0,0,418,,t,0,0,0,
532,41,22002192,48.40,159,183,,t,0,0,0,
533,41,22002191,0,0,213,,t,69.86,151.05,2.3,
534,41,22002190,0,0,176,,t,0,0,0,
535,41,22002189,0,0,166,,t,0,0,0,
536,41,22002188,0,0,186,,t,0,0,0,
537,41,22002088,0,0,179,,t,0,0,0,
538,41,22002087,0,0,160,,t,0,0,0,
539,41,22002086,0,0,152,,t,0,0,0,
540,41,22002085,0,0,174,,t,0,0,0,
541,41,22002084,0,0,179,,t,0,0,0,
542,41,22002058,0,0,195,,t,0,0,0,
543,41,22002057,0,0,159,,t,0,0,0,
544,41,22002059,0,0,171,,t,0,0,0,
545,41,22002061,0,0,191,,t,0,0,0,
546,41,22002060,0,0,178,,t,0,0,0,
547,41,338677,0,0,177,,t,0,0,0,
548,41,338678,0,0,197,,t,0,0,0,
549,41,338679,0,0,179,,t,0,0,0,
550,41,338680,0,0,197,,t,0,0,0,
551,41,338681,0,0,159,,t,0,0,0,
552,41,338682,0,0,160,,t,0,0,0,
553,42,338663,38.25,147,215,,t,0,0,0,
554,41,338683,0,0,168,,t,0,0,0,
555,41,338684,0,0,182,,t,0,0,0,
556,42,338664,0,0,98,2,f,0,0,0,
557,41,338685,0,0,0,46,f,0,0,0,
558,41,338686,0,0,185,,t,0,0,0,
559,42,338665,0,0,296,,t,69.33,143.4,2.68,
560,41,338687,0,0,182,,t,0,0,0,
561,42,338666,0,0,100,4,f,0,0,0,
562,41,338688,0,0,162,,t,0,0,0,
563,41,338689,0,0,184,,t,0,0,0,
564,41,338690,0,0,177,,t,0,0,0,
565,41,338691,0,0,175,,t,0,0,0,
566,41,338692,0,0,182,,t,0,0,0,
567,42,338667,0,0,87,4,f,0,0,0,
568,41,338693,0,0,195,,t,0,0,0,
569,41,338694,0,0,196,,t,0,0,0,
570,43,338668,64.83,147,288,,t,0,0,0,
